oftic,TICKER,CUSIP,CNAME,STATPERS,MEASURE,FPI,MEANEST,STDEV,FPEDATS,ACTUAL,ANNDATS_ACT
HD,HD,43707610,HOME DEPOT,2021-09-16,EPS,6,3.33,0.1,2021-10-31,3.92,2021-11-16
HD,HD,43707610,HOME DEPOT,2021-10-14,EPS,6,3.33,0.1,2021-10-31,3.92,2021-11-16
HD,HD,43707610,HOME DEPOT,2021-11-18,EPS,6,3.12,0.21,2022-01-31,3.21,2022-02-22
HD,HD,43707610,HOME DEPOT,2021-12-16,EPS,6,3.15,0.17,2022-01-31,3.21,2022-02-22
HD,HD,43707610,HOME DEPOT,2022-01-20,EPS,6,3.15,0.17,2022-01-31,3.21,2022-02-22
HD,HD,43707610,HOME DEPOT,2022-02-17,EPS,6,3.17,0.16,2022-01-31,3.21,2022-02-22
HD,HD,43707610,HOME DEPOT,2022-03-17,EPS,6,3.63,0.26,2022-04-30,4.09,2022-05-17
HD,HD,43707610,HOME DEPOT,2022-04-14,EPS,6,3.63,0.26,2022-04-30,4.09,2022-05-17
HD,HD,43707610,HOME DEPOT,2022-05-19,EPS,6,4.96,0.11,2022-07-31,5.05,2022-08-16
HD,HD,43707610,HOME DEPOT,2022-06-16,EPS,6,4.97,0.1,2022-07-31,5.05,2022-08-16
HD,HD,43707610,HOME DEPOT,2022-07-14,EPS,6,4.96,0.09,2022-07-31,5.05,2022-08-16
HD,HD,43707610,HOME DEPOT,2022-08-18,EPS,6,4.11,0.05,2022-10-31,4.24,2022-11-15
HD,HD,43707610,HOME DEPOT,2022-09-15,EPS,6,4.11,0.04,2022-10-31,4.24,2022-11-15
HD,HD,43707610,HOME DEPOT,2022-10-20,EPS,6,4.11,0.04,2022-10-31,4.24,2022-11-15
HD,HD,43707610,HOME DEPOT,2022-11-17,EPS,6,3.3,0.07,2023-01-31,3.3,2023-02-21
HD,HD,43707610,HOME DEPOT,2022-12-15,EPS,6,3.29,0.07,2023-01-31,3.3,2023-02-21
HD,HD,43707610,HOME DEPOT,2023-01-19,EPS,6,3.28,0.06,2023-01-31,3.3,2023-02-21
HD,HD,43707610,HOME DEPOT,2023-02-16,EPS,6,3.28,0.04,2023-01-31,3.3,2023-02-21
HD,HD,43707610,HOME DEPOT,2023-03-16,EPS,6,3.86,0.07,2023-04-30,3.82,2023-05-16
HD,HD,43707610,HOME DEPOT,2023-04-20,EPS,6,3.85,0.08,2023-04-30,3.82,2023-05-16
HD,HD,43707610,HOME DEPOT,2023-05-18,EPS,6,4.51,0.22,2023-07-31,4.65,2023-08-15
HD,HD,43707610,HOME DEPOT,2023-06-15,EPS,6,4.44,0.15,2023-07-31,4.65,2023-08-15
HD,HD,43707610,HOME DEPOT,2023-07-20,EPS,6,4.44,0.15,2023-07-31,4.65,2023-08-15
HD,HD,43707610,HOME DEPOT,2023-08-17,EPS,6,3.8,0.12,2023-10-31,3.81,2023-11-14
HD,HD,43707610,HOME DEPOT,2023-09-14,EPS,6,3.8,0.12,2023-10-31,3.81,2023-11-14
HD,HD,43707610,HOME DEPOT,2023-10-19,EPS,6,3.8,0.12,2023-10-31,3.81,2023-11-14
HD,HD,43707610,HOME DEPOT,2023-11-16,EPS,6,2.76,0.07,2024-01-31,2.82,2024-02-20
HD,HD,43707610,HOME DEPOT,2023-12-14,EPS,6,2.76,0.07,2024-01-31,2.82,2024-02-20
HON,HON,43850610,HONEYWELL INC,1999-01-14,EPS,6,1.62,0.02,1998-12-31,1.64,1999-01-19
HON,HON,43850610,HONEYWELL INC,1999-02-18,EPS,6,0.81,0.03,1999-03-31,0.83,1999-04-20
HON,HON,43850610,HONEYWELL INC,1999-03-18,EPS,6,0.81,0.03,1999-03-31,0.83,1999-04-20
HON,HON,43850610,HONEYWELL INC,1999-04-15,EPS,6,0.81,0.02,1999-03-31,0.83,1999-04-20
HON,HON,43850610,HONEYWELL INC,1999-05-20,EPS,6,1.07,0.02,1999-06-30,1.09,1999-07-21
HON,HON,43850610,HONEYWELL INC,1999-06-17,EPS,6,1.07,0.02,1999-06-30,1.09,1999-07-21
HON,HON,43850610,HONEYWELL INC,1999-07-15,EPS,6,1.07,0.02,1999-06-30,1.09,1999-07-21
HON,HON,43850610,HONEYWELL INC,1999-08-19,EPS,6,1.28,0.01,1999-09-30,1.28,1999-10-14
HON,HON,43850610,HONEYWELL INC,1999-09-16,EPS,6,1.28,0.01,1999-09-30,1.28,1999-10-14
HON,HON,43850610,HONEYWELL INC,1999-10-14,EPS,6,1.82,0.03,1999-12-31,,
HON,HON,43850610,HONEYWELL INC,1999-11-18,EPS,6,1.82,0.02,1999-12-31,,
IBM,IBM,45920010,INTL BUS MACH,1999-01-14,EPS,6,1.22,0.03,1998-12-31,1.235,1999-01-21
IBM,IBM,45920010,INTL BUS MACH,1999-02-18,EPS,6,0.7,0.03,1999-03-31,0.775,1999-04-21
IBM,IBM,45920010,INTL BUS MACH,1999-03-18,EPS,6,0.71,0.03,1999-03-31,0.775,1999-04-21
IBM,IBM,45920010,INTL BUS MACH,1999-04-15,EPS,6,0.7,0.02,1999-03-31,0.775,1999-04-21
IBM,IBM,45920010,INTL BUS MACH,1999-05-20,EPS,6,0.88,0.02,1999-06-30,0.91,1999-07-19
IBM,IBM,45920010,INTL BUS MACH,1999-06-17,EPS,6,0.88,0.02,1999-06-30,0.91,1999-07-19
IBM,IBM,45920010,INTL BUS MACH,1999-07-15,EPS,6,0.88,0.02,1999-06-30,0.91,1999-07-19
IBM,IBM,45920010,INTL BUS MACH,1999-08-19,EPS,6,0.9,0.02,1999-09-30,0.9,1999-10-20
IBM,IBM,45920010,INTL BUS MACH,1999-09-16,EPS,6,0.9,0.03,1999-09-30,0.9,1999-10-20
IBM,IBM,45920010,INTL BUS MACH,1999-10-14,EPS,6,0.9,0.03,1999-09-30,0.9,1999-10-20
IBM,IBM,45920010,INTL BUS MACH,1999-11-18,EPS,6,1.06,0.02,1999-12-31,1.12,2000-01-19
IBM,IBM,45920010,INTL BUS MACH,1999-12-16,EPS,6,1.06,0.02,1999-12-31,1.12,2000-01-19
IBM,IBM,45920010,INTL BUS MACH,2000-01-20,EPS,6,0.77,0.02,2000-03-31,0.83,2000-04-18
IBM,IBM,45920010,INTL BUS MACH,2000-02-17,EPS,6,0.77,0.03,2000-03-31,0.83,2000-04-18
IBM,IBM,45920010,INTL BUS MACH,2000-03-16,EPS,6,0.78,0.03,2000-03-31,0.83,2000-04-18
IBM,IBM,45920010,INTL BUS MACH,2000-04-20,EPS,6,1.01,0.04,2000-06-30,1.06,2000-07-19
IBM,IBM,45920010,INTL BUS MACH,2000-05-18,EPS,6,1,0.03,2000-06-30,1.06,2000-07-19
IBM,IBM,45920010,INTL BUS MACH,2000-06-15,EPS,6,1,0.03,2000-06-30,1.06,2000-07-19
IBM,IBM,45920010,INTL BUS MACH,2000-07-20,EPS,6,1.07,0.02,2000-09-30,1.08,2000-10-17
IBM,IBM,45920010,INTL BUS MACH,2000-08-17,EPS,6,1.08,0.02,2000-09-30,1.08,2000-10-17
IBM,IBM,45920010,INTL BUS MACH,2000-09-14,EPS,6,1.08,0.02,2000-09-30,1.08,2000-10-17
IBM,IBM,45920010,INTL BUS MACH,2000-10-19,EPS,6,1.45,0.03,2000-12-31,1.48,2001-01-17
IBM,IBM,45920010,INTL BUS MACH,2000-11-16,EPS,6,1.46,0.03,2000-12-31,1.48,2001-01-17
IBM,IBM,45920010,INTL BUS MACH,2000-12-14,EPS,6,1.46,0.03,2000-12-31,1.48,2001-01-17
IBM,IBM,45920010,INTL BUS MACH,2001-01-18,EPS,6,0.99,0.05,2001-03-31,0.98,2001-04-18
IBM,IBM,45920010,INTL BUS MACH,2001-02-15,EPS,6,0.99,0.04,2001-03-31,0.98,2001-04-18
IBM,IBM,45920010,INTL BUS MACH,2001-03-15,EPS,6,0.99,0.04,2001-03-31,0.98,2001-04-18
IBM,IBM,45920010,INTL BUS MACH,2001-04-19,EPS,6,1.16,0.04,2001-06-30,1.21,2001-07-18
IBM,IBM,45920010,INTL BUS MACH,2001-05-17,EPS,6,1.16,0.04,2001-06-30,1.21,2001-07-18
IBM,IBM,45920010,INTL BUS MACH,2001-06-14,EPS,6,1.16,0.04,2001-06-30,1.21,2001-07-18
IBM,IBM,45920010,INTL BUS MACH,2001-07-19,EPS,6,1,0.07,2001-09-30,0.9,2001-10-16
IBM,IBM,45920010,INTL BUS MACH,2001-08-16,EPS,6,0.99,0.06,2001-09-30,0.9,2001-10-16
IBM,IBM,45920010,INTL BUS MACH,2001-09-20,EPS,6,0.98,0.07,2001-09-30,0.9,2001-10-16
IBM,IBM,45920010,INTL BUS MACH,2001-10-18,EPS,6,1.34,0.06,2001-12-31,1.33,2002-01-17
IBM,IBM,45920010,INTL BUS MACH,2001-11-15,EPS,6,1.32,0.05,2001-12-31,1.33,2002-01-17
IBM,IBM,45920010,INTL BUS MACH,2001-12-20,EPS,6,1.32,0.05,2001-12-31,1.33,2002-01-17
IBM,IBM,45920010,INTL BUS MACH,2002-01-17,EPS,6,0.9,0.05,2002-03-31,0.73,2002-04-17
IBM,IBM,45920010,INTL BUS MACH,2002-02-14,EPS,6,0.85,0.03,2002-03-31,0.73,2002-04-17
IBM,IBM,45920010,INTL BUS MACH,2002-03-14,EPS,6,0.85,0.03,2002-03-31,0.73,2002-04-17
IBM,IBM,45920010,INTL BUS MACH,2002-04-18,EPS,6,0.87,0.05,2002-06-30,0.89,2002-07-17
IBM,IBM,45920010,INTL BUS MACH,2002-05-16,EPS,6,0.87,0.04,2002-06-30,0.89,2002-07-17
IBM,IBM,45920010,INTL BUS MACH,2002-06-20,EPS,6,0.85,0.04,2002-06-30,0.89,2002-07-17
IBM,IBM,45920010,INTL BUS MACH,2002-07-18,EPS,6,0.99,0.03,2002-09-30,0.99,2002-10-16
IBM,IBM,45920010,INTL BUS MACH,2002-08-15,EPS,6,0.99,0.03,2002-09-30,0.99,2002-10-16
IBM,IBM,45920010,INTL BUS MACH,2002-09-19,EPS,6,0.97,0.03,2002-09-30,0.99,2002-10-16
IBM,IBM,45920010,INTL BUS MACH,2002-10-17,EPS,6,1.31,0.05,2002-12-31,1.34,2003-01-16
IBM,IBM,45920010,INTL BUS MACH,2002-11-14,EPS,6,1.3,0.03,2002-12-31,1.34,2003-01-16
IBM,IBM,45920010,INTL BUS MACH,2002-12-19,EPS,6,1.3,0.03,2002-12-31,1.34,2003-01-16
IBM,IBM,45920010,INTL BUS MACH,2003-01-16,EPS,6,0.8,0.06,2003-03-31,0.79,2003-04-14
IBM,IBM,45920010,INTL BUS MACH,2003-02-20,EPS,6,0.79,0.02,2003-03-31,0.79,2003-04-14
IBM,IBM,45920010,INTL BUS MACH,2003-03-20,EPS,6,0.79,0.02,2003-03-31,0.79,2003-04-14
IBM,IBM,45920010,INTL BUS MACH,2003-04-17,EPS,6,0.98,0.02,2003-06-30,0.97,2003-07-16
IBM,IBM,45920010,INTL BUS MACH,2003-05-15,EPS,6,0.98,0.02,2003-06-30,0.97,2003-07-16
IBM,IBM,45920010,INTL BUS MACH,2003-06-19,EPS,6,0.98,0.02,2003-06-30,0.97,2003-07-16
IBM,IBM,45920010,INTL BUS MACH,2003-07-17,EPS,6,1.02,0.02,2003-09-30,1.02,2003-10-15
IBM,IBM,45920010,INTL BUS MACH,2003-08-14,EPS,6,1.02,0.02,2003-09-30,1.02,2003-10-15
IBM,IBM,45920010,INTL BUS MACH,2003-09-18,EPS,6,1.02,0.02,2003-09-30,1.02,2003-10-15
IBM,IBM,45920010,INTL BUS MACH,2003-10-16,EPS,6,1.5,0.02,2003-12-31,1.56,2004-01-15
IBM,IBM,45920010,INTL BUS MACH,2003-11-20,EPS,6,1.49,0.02,2003-12-31,1.56,2004-01-15
IBM,IBM,45920010,INTL BUS MACH,2003-12-18,EPS,6,1.5,0.02,2003-12-31,1.56,2004-01-15
IBM,IBM,45920010,INTL BUS MACH,2004-01-15,EPS,6,0.93,0.05,2004-03-31,0.93,2004-04-15
IBM,IBM,45920010,INTL BUS MACH,2004-02-19,EPS,6,0.93,0.02,2004-03-31,0.93,2004-04-15
IBM,IBM,45920010,INTL BUS MACH,2004-03-18,EPS,6,0.93,0.02,2004-03-31,0.93,2004-04-15
IBM,IBM,45920010,INTL BUS MACH,2004-04-15,EPS,6,1.12,0.02,2004-06-30,1.16,2004-07-15
IBM,IBM,45920010,INTL BUS MACH,2004-05-20,EPS,6,1.12,0.01,2004-06-30,1.16,2004-07-15
IBM,IBM,45920010,INTL BUS MACH,2004-06-17,EPS,6,1.12,0.01,2004-06-30,1.16,2004-07-15
IBM,IBM,45920010,INTL BUS MACH,2004-07-15,EPS,6,1.17,0.03,2004-09-30,1.17,2004-10-18
IBM,IBM,45920010,INTL BUS MACH,2004-08-19,EPS,6,1.14,0.02,2004-09-30,1.17,2004-10-18
IBM,IBM,45920010,INTL BUS MACH,2004-09-16,EPS,6,1.14,0.02,2004-09-30,1.17,2004-10-18
IBM,IBM,45920010,INTL BUS MACH,2004-10-14,EPS,6,1.14,0.02,2004-09-30,1.17,2004-10-18
IBM,IBM,45920010,INTL BUS MACH,2004-11-18,EPS,6,1.75,0.03,2004-12-31,1.81,2005-01-18
IBM,IBM,45920010,INTL BUS MACH,2004-12-16,EPS,6,1.75,0.03,2004-12-31,1.81,2005-01-18
IBM,IBM,45920010,INTL BUS MACH,2005-01-20,EPS,6,1.04,0.04,2005-03-31,0.85,2005-04-14
IBM,IBM,45920010,INTL BUS MACH,2005-02-17,EPS,6,1.04,0.02,2005-03-31,0.85,2005-04-14
IBM,IBM,45920010,INTL BUS MACH,2005-03-17,EPS,6,1.04,0.02,2005-03-31,0.85,2005-04-14
IBM,IBM,45920010,INTL BUS MACH,2005-04-14,EPS,6,1.13,0.03,2005-06-30,1.12,2005-07-18
IBM,IBM,45920010,INTL BUS MACH,2005-05-19,EPS,6,1.02,0.05,2005-06-30,1.12,2005-07-18
IBM,IBM,45920010,INTL BUS MACH,2005-06-16,EPS,6,1.03,0.04,2005-06-30,1.12,2005-07-18
IBM,IBM,45920010,INTL BUS MACH,2005-07-14,EPS,6,1.03,0.02,2005-06-30,1.12,2005-07-18
IBM,IBM,45920010,INTL BUS MACH,2005-08-18,EPS,6,1.14,0.02,2005-09-30,1.26,2005-10-17
IBM,IBM,45920010,INTL BUS MACH,2005-09-15,EPS,6,1.13,0.02,2005-09-30,1.26,2005-10-17
IBM,IBM,45920010,INTL BUS MACH,2005-10-20,EPS,6,1.92,0.06,2005-12-31,2.11,2006-01-17
IBM,IBM,45920010,INTL BUS MACH,2005-11-17,EPS,6,1.93,0.04,2005-12-31,2.11,2006-01-17
IBM,IBM,45920010,INTL BUS MACH,2005-12-15,EPS,6,1.94,0.04,2005-12-31,2.11,2006-01-17
IBM,IBM,45920010,INTL BUS MACH,2006-01-19,EPS,6,1.05,0.05,2006-03-31,1.08,2006-04-18
IBM,IBM,45920010,INTL BUS MACH,2006-02-16,EPS,6,1.05,0.04,2006-03-31,1.08,2006-04-18
IBM,IBM,45920010,INTL BUS MACH,2006-03-16,EPS,6,1.04,0.03,2006-03-31,1.08,2006-04-18
IBM,IBM,45920010,INTL BUS MACH,2006-04-20,EPS,6,1.29,0.02,2006-06-30,1.3,2006-07-18
IBM,IBM,45920010,INTL BUS MACH,2006-05-18,EPS,6,1.29,0.02,2006-06-30,1.3,2006-07-18
IBM,IBM,45920010,INTL BUS MACH,2006-06-15,EPS,6,1.29,0.02,2006-06-30,1.3,2006-07-18
IBM,IBM,45920010,INTL BUS MACH,2006-07-20,EPS,6,1.35,0.02,2006-09-30,1.45,2006-10-17
IBM,IBM,45920010,INTL BUS MACH,2006-08-17,EPS,6,1.35,0.02,2006-09-30,1.45,2006-10-17
IBM,IBM,45920010,INTL BUS MACH,2006-09-14,EPS,6,1.35,0.02,2006-09-30,1.45,2006-10-17
IBM,IBM,45920010,INTL BUS MACH,2006-10-19,EPS,6,2.17,0.07,2006-12-31,2.26,2007-01-18
IBM,IBM,45920010,INTL BUS MACH,2006-11-16,EPS,6,2.17,0.06,2006-12-31,2.26,2007-01-18
IBM,IBM,45920010,INTL BUS MACH,2006-12-14,EPS,6,2.17,0.06,2006-12-31,2.26,2007-01-18
IBM,IBM,45920010,INTL BUS MACH,2007-01-18,EPS,6,2.19,0.04,2006-12-31,2.26,2007-01-18
IBM,IBM,45920010,INTL BUS MACH,2007-02-15,EPS,6,1.21,0.03,2007-03-31,1.21,2007-04-17
IBM,IBM,45920010,INTL BUS MACH,2007-03-15,EPS,6,1.21,0.03,2007-03-31,1.21,2007-04-17
IBM,IBM,45920010,INTL BUS MACH,2007-04-19,EPS,6,1.46,0.03,2007-06-30,1.5,2007-07-18
IBM,IBM,45920010,INTL BUS MACH,2007-05-17,EPS,6,1.46,0.03,2007-06-30,1.5,2007-07-18
IBM,IBM,45920010,INTL BUS MACH,2007-06-14,EPS,6,1.47,0.03,2007-06-30,1.5,2007-07-18
IBM,IBM,45920010,INTL BUS MACH,2007-07-19,EPS,6,1.67,0.03,2007-09-30,1.68,2007-10-16
IBM,IBM,45920010,INTL BUS MACH,2007-08-16,EPS,6,1.67,0.03,2007-09-30,1.68,2007-10-16
IBM,IBM,45920010,INTL BUS MACH,2007-09-20,EPS,6,1.67,0.03,2007-09-30,1.68,2007-10-16
IBM,IBM,45920010,INTL BUS MACH,2007-10-18,EPS,6,2.6,0.03,2007-12-31,2.8,2008-01-17
IBM,IBM,45920010,INTL BUS MACH,2007-11-15,EPS,6,2.6,0.03,2007-12-31,2.8,2008-01-17
IBM,IBM,45920010,INTL BUS MACH,2007-12-20,EPS,6,2.6,0.03,2007-12-31,2.8,2008-01-17
IBM,IBM,45920010,INTL BUS MACH,2008-01-17,EPS,6,1.42,0.07,2008-03-31,1.65,2008-04-16
IBM,IBM,45920010,INTL BUS MACH,2008-02-14,EPS,6,1.45,0.03,2008-03-31,1.65,2008-04-16
IBM,IBM,45920010,INTL BUS MACH,2008-03-20,EPS,6,1.44,0.03,2008-03-31,1.65,2008-04-16
IBM,IBM,45920010,INTL BUS MACH,2008-04-17,EPS,6,1.81,0.03,2008-06-30,1.98,2008-07-17
IBM,IBM,45920010,INTL BUS MACH,2008-05-15,EPS,6,1.81,0.03,2008-06-30,1.98,2008-07-17
IBM,IBM,45920010,INTL BUS MACH,2008-06-19,EPS,6,1.81,0.03,2008-06-30,1.98,2008-07-17
IBM,IBM,45920010,INTL BUS MACH,2008-07-17,EPS,6,1.94,0.05,2008-09-30,2.05,2008-10-16
IBM,IBM,45920010,INTL BUS MACH,2008-08-14,EPS,6,2.02,0.05,2008-09-30,2.05,2008-10-16
IBM,IBM,45920010,INTL BUS MACH,2008-09-18,EPS,6,2.02,0.05,2008-09-30,2.05,2008-10-16
IBM,IBM,45920010,INTL BUS MACH,2008-10-16,EPS,6,3.06,0.08,2008-12-31,3.28,2009-01-20
IBM,IBM,45920010,INTL BUS MACH,2008-11-20,EPS,6,3.06,0.08,2008-12-31,3.28,2009-01-20
IBM,IBM,45920010,INTL BUS MACH,2008-12-18,EPS,6,3.04,0.08,2008-12-31,3.28,2009-01-20
IBM,IBM,45920010,INTL BUS MACH,2009-01-15,EPS,6,3.03,0.08,2008-12-31,3.28,2009-01-20
IBM,IBM,45920010,INTL BUS MACH,2009-02-19,EPS,6,1.66,0.06,2009-03-31,1.7,2009-04-20
IBM,IBM,45920010,INTL BUS MACH,2009-03-19,EPS,6,1.66,0.05,2009-03-31,1.7,2009-04-20
IBM,IBM,45920010,INTL BUS MACH,2009-04-16,EPS,6,1.66,0.05,2009-03-31,1.7,2009-04-20
IBM,IBM,45920010,INTL BUS MACH,2009-05-14,EPS,6,2.01,0.05,2009-06-30,2.32,2009-07-16
IBM,IBM,45920010,INTL BUS MACH,2009-06-18,EPS,6,2.02,0.05,2009-06-30,2.32,2009-07-16
IBM,IBM,45920010,INTL BUS MACH,2009-07-16,EPS,6,2.15,0.1,2009-09-30,2.4,2009-10-15
IBM,IBM,45920010,INTL BUS MACH,2009-08-20,EPS,6,2.37,0.04,2009-09-30,2.4,2009-10-15
IBM,IBM,45920010,INTL BUS MACH,2009-09-17,EPS,6,2.37,0.04,2009-09-30,2.4,2009-10-15
IBM,IBM,45920010,INTL BUS MACH,2009-10-15,EPS,6,3.39,0.08,2009-12-31,3.59,2010-01-19
IBM,IBM,45920010,INTL BUS MACH,2009-11-19,EPS,6,3.47,0.04,2009-12-31,3.59,2010-01-19
IBM,IBM,45920010,INTL BUS MACH,2009-12-17,EPS,6,3.47,0.04,2009-12-31,3.59,2010-01-19
IBM,IBM,45920010,INTL BUS MACH,2010-01-14,EPS,6,3.47,0.04,2009-12-31,3.59,2010-01-19
IBM,IBM,45920010,INTL BUS MACH,2010-02-18,EPS,6,1.93,0.06,2010-03-31,1.97,2010-04-19
IBM,IBM,45920010,INTL BUS MACH,2010-03-18,EPS,6,1.93,0.06,2010-03-31,1.97,2010-04-19
IBM,IBM,45920010,INTL BUS MACH,2010-04-15,EPS,6,1.93,0.05,2010-03-31,1.97,2010-04-19
IBM,IBM,45920010,INTL BUS MACH,2010-05-20,EPS,6,2.58,0.04,2010-06-30,2.61,2010-07-19
IBM,IBM,45920010,INTL BUS MACH,2010-06-17,EPS,6,2.58,0.04,2010-06-30,2.61,2010-07-19
IBM,IBM,45920010,INTL BUS MACH,2010-07-15,EPS,6,2.58,0.04,2010-06-30,2.61,2010-07-19
IBM,IBM,45920010,INTL BUS MACH,2010-08-19,EPS,6,2.74,0.04,2010-09-30,2.82,2010-10-18
IBM,IBM,45920010,INTL BUS MACH,2010-09-16,EPS,6,2.74,0.04,2010-09-30,2.82,2010-10-18
IBM,IBM,45920010,INTL BUS MACH,2010-10-14,EPS,6,2.75,0.04,2010-09-30,2.82,2010-10-18
IBM,IBM,45920010,INTL BUS MACH,2010-11-18,EPS,6,4.08,0.03,2010-12-31,4.18,2011-01-18
IBM,IBM,45920010,INTL BUS MACH,2010-12-16,EPS,6,4.08,0.03,2010-12-31,4.18,2011-01-18
IBM,IBM,45920010,INTL BUS MACH,2011-01-20,EPS,6,2.29,0.05,2011-03-31,2.41,2011-04-19
IBM,IBM,45920010,INTL BUS MACH,2011-02-17,EPS,6,2.3,0.04,2011-03-31,2.41,2011-04-19
IBM,IBM,45920010,INTL BUS MACH,2011-03-17,EPS,6,2.3,0.04,2011-03-31,2.41,2011-04-19
IBM,IBM,45920010,INTL BUS MACH,2011-04-14,EPS,6,2.3,0.04,2011-03-31,2.41,2011-04-19
IBM,IBM,45920010,INTL BUS MACH,2011-05-19,EPS,6,3.03,0.07,2011-06-30,3.09,2011-07-18
IBM,IBM,45920010,INTL BUS MACH,2011-06-16,EPS,6,3.03,0.07,2011-06-30,3.09,2011-07-18
IBM,IBM,45920010,INTL BUS MACH,2011-07-14,EPS,6,3.03,0.06,2011-06-30,3.09,2011-07-18
IBM,IBM,45920010,INTL BUS MACH,2011-08-18,EPS,6,3.21,0.06,2011-09-30,3.28,2011-10-17
IBM,IBM,45920010,INTL BUS MACH,2011-09-15,EPS,6,3.21,0.06,2011-09-30,3.28,2011-10-17
IBM,IBM,45920010,INTL BUS MACH,2011-10-20,EPS,6,4.62,0.04,2011-12-31,4.71,2012-01-19
IBM,IBM,45920010,INTL BUS MACH,2011-11-17,EPS,6,4.62,0.03,2011-12-31,4.71,2012-01-19
IBM,IBM,45920010,INTL BUS MACH,2011-12-15,EPS,6,4.62,0.03,2011-12-31,4.71,2012-01-19
IBM,IBM,45920010,INTL BUS MACH,2012-01-19,EPS,6,2.67,0.09,2012-03-31,2.78,2012-04-17
IBM,IBM,45920010,INTL BUS MACH,2012-02-16,EPS,6,2.64,0.06,2012-03-31,2.78,2012-04-17
IBM,IBM,45920010,INTL BUS MACH,2012-03-15,EPS,6,2.64,0.06,2012-03-31,2.78,2012-04-17
IBM,IBM,45920010,INTL BUS MACH,2012-04-19,EPS,6,3.44,0.04,2012-06-30,3.51,2012-07-18
IBM,IBM,45920010,INTL BUS MACH,2012-05-17,EPS,6,3.44,0.04,2012-06-30,3.51,2012-07-18
IBM,IBM,45920010,INTL BUS MACH,2012-06-14,EPS,6,3.44,0.04,2012-06-30,3.51,2012-07-18
IBM,IBM,45920010,INTL BUS MACH,2012-07-19,EPS,6,3.61,0.05,2012-09-30,3.62,2012-10-16
IBM,IBM,45920010,INTL BUS MACH,2012-08-16,EPS,6,3.62,0.05,2012-09-30,3.62,2012-10-16
IBM,IBM,45920010,INTL BUS MACH,2012-09-20,EPS,6,3.61,0.05,2012-09-30,3.62,2012-10-16
IBM,IBM,45920010,INTL BUS MACH,2012-10-18,EPS,6,5.25,0.04,2012-12-31,5.39,2013-01-22
IBM,IBM,45920010,INTL BUS MACH,2012-11-15,EPS,6,5.25,0.04,2012-12-31,5.39,2013-01-22
IBM,IBM,45920010,INTL BUS MACH,2012-12-20,EPS,6,5.26,0.04,2012-12-31,5.39,2013-01-22
IBM,IBM,45920010,INTL BUS MACH,2013-01-17,EPS,6,5.25,0.04,2012-12-31,5.39,2013-01-22
IBM,IBM,45920010,INTL BUS MACH,2013-02-14,EPS,6,3.05,0.05,2013-03-31,3,2013-04-18
IBM,IBM,45920010,INTL BUS MACH,2013-03-14,EPS,6,3.05,0.05,2013-03-31,3,2013-04-18
IBM,IBM,45920010,INTL BUS MACH,2013-04-18,EPS,6,3.91,0.17,2013-06-30,3.91,2013-07-17
IBM,IBM,45920010,INTL BUS MACH,2013-05-16,EPS,6,3.78,0.07,2013-06-30,3.91,2013-07-17
IBM,IBM,45920010,INTL BUS MACH,2013-06-20,EPS,6,3.78,0.07,2013-06-30,3.91,2013-07-17
IBM,IBM,45920010,INTL BUS MACH,2013-07-18,EPS,6,3.96,0.05,2013-09-30,3.99,2013-10-16
IBM,IBM,45920010,INTL BUS MACH,2013-08-15,EPS,6,3.96,0.05,2013-09-30,3.99,2013-10-16
IBM,IBM,45920010,INTL BUS MACH,2013-09-19,EPS,6,3.96,0.05,2013-09-30,3.99,2013-10-16
IBM,IBM,45920010,INTL BUS MACH,2013-10-17,EPS,6,6.02,0.1,2013-12-31,6.13,2014-01-21
IBM,IBM,45920010,INTL BUS MACH,2013-11-14,EPS,6,6.02,0.09,2013-12-31,6.13,2014-01-21
IBM,IBM,45920010,INTL BUS MACH,2013-12-19,EPS,6,6.01,0.09,2013-12-31,6.13,2014-01-21
IBM,IBM,45920010,INTL BUS MACH,2014-01-16,EPS,6,5.99,0.1,2013-12-31,6.13,2014-01-21
IBM,IBM,45920010,INTL BUS MACH,2014-02-20,EPS,6,2.54,0.04,2014-03-31,2.46,2014-04-16
IBM,IBM,45920010,INTL BUS MACH,2014-03-20,EPS,6,2.54,0.04,2014-03-31,2.46,2014-04-16
IBM,IBM,45920010,INTL BUS MACH,2014-04-17,EPS,6,4.33,0.07,2014-06-30,4.32,2014-07-17
IBM,IBM,45920010,INTL BUS MACH,2014-05-15,EPS,6,4.3,0.07,2014-06-30,4.32,2014-07-17
IBM,IBM,45920010,INTL BUS MACH,2014-06-19,EPS,6,4.29,0.07,2014-06-30,4.32,2014-07-17
IBM,IBM,45920010,INTL BUS MACH,2014-07-17,EPS,6,4.44,0.11,2014-09-30,3.68,2014-10-20
IBM,IBM,45920010,INTL BUS MACH,2014-08-14,EPS,6,4.33,0.1,2014-09-30,3.68,2014-10-20
IBM,IBM,45920010,INTL BUS MACH,2014-09-18,EPS,6,4.32,0.02,2014-09-30,3.68,2014-10-20
IBM,IBM,45920010,INTL BUS MACH,2014-10-16,EPS,6,4.31,0.04,2014-09-30,3.68,2014-10-20
IBM,IBM,45920010,INTL BUS MACH,2014-11-20,EPS,6,5.48,0.13,2014-12-31,5.81,2015-01-20
