costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,sic,fqtr,fyearq,rdq,atq,ceqq,cshoq,epspxq,ltq,niq,saleq,prclq
A,USD,STD,INDL,C,AMZN,2007-09-30,064768,AMAZON.COM INC,023135106,5961,3,2007,2007-10-23,4618.0000,761.0000,415.0000,0.1900,3857.0000,80.0000,3262.0000,68.010000000000
A,USD,STD,INDL,C,AMZN,2007-12-31,064768,AMAZON.COM INC,023135106,5961,4,2007,2008-01-30,6485.0000,1197.0000,416.0000,0.5000,5288.0000,207.0000,5672.0000,76.500000000000
A,USD,STD,INDL,C,AMZN,2008-03-31,064768,AMAZON.COM INC,023135106,5961,1,2008,2008-04-23,5883.0000,1470.0000,417.0000,0.3400,4413.0000,143.0000,4135.0000,61.200000000000
A,USD,STD,INDL,C,AMZN,2008-06-30,064768,AMAZON.COM INC,023135106,5961,2,2008,2008-07-23,6322.0000,2230.0000,426.0000,0.3800,4092.0000,158.0000,4063.0000,70.650000000000
A,USD,STD,INDL,C,AMZN,2008-09-30,064768,AMAZON.COM INC,023135106,5961,3,2008,2008-10-22,6566.0000,2527.0000,429.0000,0.2800,4039.0000,119.0000,4265.0000,61.320000000000
A,USD,STD,INDL,C,AMZN,2008-12-31,064768,AMAZON.COM INC,023135106,5961,4,2008,2009-01-29,8314.0000,2672.0000,428.0000,0.5200,5642.0000,225.0000,6703.0000,34.680000000000
A,USD,STD,INDL,C,AMZN,2009-03-31,064768,AMAZON.COM INC,023135106,5961,1,2009,2009-04-23,6980.0000,2918.0000,429.0000,0.4100,4062.0000,177.0000,4889.0000,47.630000000000
A,USD,STD,INDL,C,AMZN,2009-06-30,064768,AMAZON.COM INC,023135106,5961,2,2009,2009-07-23,7675.0000,3256.0000,432.0000,0.3300,4419.0000,142.0000,4652.0000,71.710000000000
A,USD,STD,INDL,C,AMZN,2010-12-31,064768,AMAZON.COM INC,023135106,5961,4,2010,2011-01-27,18797.0000,6864.0000,451.0000,0.9300,11933.0000,416.0000,12947.0000,151.400000000000
A,USD,STD,INDL,C,AMZN,2011-03-31,064768,AMAZON.COM INC,023135106,5961,1,2011,2011-04-26,16882.0000,7347.0000,452.0000,0.4400,9535.0000,201.0000,9857.0000,160.590000000000
A,USD,STD,INDL,C,AMZN,2011-06-30,064768,AMAZON.COM INC,023135106,5961,2,2011,2011-07-26,17941.0000,7765.0000,454.0000,0.4200,10176.0000,190.0000,9913.0000,175.370000000000
A,USD,STD,INDL,C,AMZN,2011-09-30,064768,AMAZON.COM INC,023135106,5961,3,2011,2011-10-25,19054.0000,7766.0000,455.0000,0.1400,11288.0000,63.0000,10876.0000,177.100000000000
A,USD,STD,INDL,C,AMZN,2014-09-30,064768,AMAZON.COM INC,023135106,5961,3,2014,2014-10-23,40419.0000,10336.0000,463.0000,-0.9500,30083.0000,-437.0000,20578.0000,304.588000000000
A,USD,STD,INDL,C,AMZN,2011-12-31,064768,AMAZON.COM INC,023135106,5961,4,2011,2012-01-31,25278.0000,7757.0000,455.0000,0.3900,17521.0000,177.0000,17431.0000,166.970000000000
A,USD,STD,INDL,C,AMZN,2012-03-31,064768,AMAZON.COM INC,023135106,5961,1,2012,2012-04-26,20339.0000,7271.0000,450.0000,0.2900,13068.0000,130.0000,13185.0000,172.000000000000
A,USD,STD,INDL,C,AMZN,2012-06-30,064768,AMAZON.COM INC,023135106,5961,2,2012,2012-07-26,21022.0000,7505.0000,452.0000,0.0200,13517.0000,7.0000,12834.0000,183.650000000000
A,USD,STD,INDL,C,AMZN,2012-09-30,064768,AMAZON.COM INC,023135106,5961,3,2012,2012-10-25,22834.0000,7553.0000,453.0000,-0.6000,15281.0000,-274.0000,13806.0000,212.610000000000
A,USD,STD,INDL,C,AMZN,2014-12-31,064768,AMAZON.COM INC,023135106,5961,4,2014,2015-01-29,54505.0000,10741.0000,465.0000,0.4600,43764.0000,214.0000,29329.0000,284.000000000000
A,USD,STD,INDL,C,AMZN,2015-03-31,064768,AMAZON.COM INC,023135106,5961,1,2015,2015-04-23,50075.0000,10873.0000,466.0000,-0.1200,39202.0000,-57.0000,22717.0000,285.250000000000
A,USD,STD,INDL,C,AMZN,2015-06-30,064768,AMAZON.COM INC,023135106,5961,2,2015,2015-07-23,52440.0000,11768.0000,468.0000,0.2000,40672.0000,92.0000,23184.0000,368.340000000000
A,USD,STD,INDL,C,AMZN,2015-09-30,064768,AMAZON.COM INC,023135106,5961,3,2015,2015-10-22,56230.0000,12430.0000,469.0000,0.1700,43800.0000,79.0000,25358.0000,425.570000000000
A,USD,STD,INDL,C,AMZN,2015-12-31,064768,AMAZON.COM INC,023135106,5961,4,2015,2016-01-28,65444.0000,13384.0000,471.0000,1.0300,52060.0000,482.0000,35747.0000,506.000000000000
A,USD,STD,INDL,C,AMZN,2017-06-30,064768,AMAZON.COM INC,023135106,5961,2,2017,2017-07-27,87781.0000,23214.0000,480.0000,0.4100,64567.0000,197.0000,37955.0000,884.490000000000
A,USD,STD,INDL,C,AMZN,2017-09-30,064768,AMAZON.COM INC,023135106,5961,3,2017,2017-10-26,115267.0000,24658.0000,482.0000,0.5300,90609.0000,255.0000,43744.0000,931.750000000000
A,USD,STD,INDL,C,AMZN,2017-12-31,064768,AMAZON.COM INC,023135106,5961,4,2017,2018-02-01,131310.0000,27709.0000,484.0000,3.8500,103601.0000,1857.0000,60453.0000,950.370000000000
A,USD,STD,INDL,C,AMZN,2018-03-31,064768,AMAZON.COM INC,023135106,5961,1,2018,2018-04-26,126362.0000,31463.0000,485.0000,3.3600,94899.0000,1629.0000,51042.0000,1170.510000000000
A,USD,STD,INDL,C,AMZN,2018-06-30,064768,AMAZON.COM INC,023135106,5961,2,2018,2018-07-26,134100.0000,34995.0000,487.0000,5.2100,99105.0000,2534.0000,52886.0000,1352.880000000000
A,USD,STD,INDL,C,AMZN,2019-12-31,064768,AMAZON.COM INC,023135106,5961,4,2019,2020-01-30,225248.0000,62060.0000,498.0000,6.5800,163188.0000,3268.0000,87436.0000,1685.060000000000
A,USD,STD,INDL,C,AMZN,2020-03-31,064768,AMAZON.COM INC,023135106,5961,1,2020,2020-04-30,221238.0000,65272.0000,499.0000,5.0900,155966.0000,2535.0000,75452.0000,1626.031800000000
A,USD,STD,INDL,C,AMZN,2020-06-30,064768,AMAZON.COM INC,023135106,5961,2,2020,2020-07-30,258314.0000,73728.0000,501.0000,10.5000,184586.0000,5243.0000,88912.0000,1889.150000000000
A,USD,STD,INDL,C,AMZN,2020-09-30,064768,AMAZON.COM INC,023135106,5961,3,2020,2020-10-29,282179.0000,82775.0000,502.0000,12.6300,199404.0000,6331.0000,96145.0000,2754.000000000000
A,USD,STD,INDL,C,AMZN,2020-12-31,064768,AMAZON.COM INC,023135106,5961,4,2020,2021-02-02,321195.0000,93404.0000,503.0000,14.3800,227791.0000,7222.0000,125555.0000,2950.120000000000
A,USD,STD,INDL,C,AMZN,2021-03-31,064768,AMAZON.COM INC,023135106,5961,1,2021,2021-04-29,323077.0000,103320.0000,504.0000,16.0900,219757.0000,8107.0000,108518.0000,2881.000100000000
A,USD,STD,INDL,C,AMZN,2021-06-30,064768,AMAZON.COM INC,023135106,5961,2,2021,2021-07-29,360319.0000,114803.0000,506.0000,15.4000,245516.0000,7778.0000,113080.0000,3115.550000000000
A,USD,STD,INDL,C,AMZN,2021-09-30,064768,AMAZON.COM INC,023135106,5961,3,2021,2021-10-28,382406.0000,120564.0000,507.0000,6.2300,261842.0000,3156.0000,110812.0000,3175.760000000000
A,USD,STD,INDL,C,AMZN,2021-12-31,064768,AMAZON.COM INC,023135106,5961,4,2021,2022-02-03,420549.0000,138245.0000,509.0000,28.2100,282304.0000,14323.0000,137412.0000,3176.250000000000
A,USD,STD,INDL,C,AMZN,2022-03-31,064768,AMAZON.COM INC,023135106,5961,1,2022,2022-04-28,410767.0000,134001.0000,509.0000,-7.5600,276766.0000,-3844.0000,116444.0000,2671.450000000000
A,USD,STD,INDL,C,AMZN,2023-09-30,064768,AMAZON.COM INC,023135106,5961,3,2023,2023-10-26,486883.0000,182973.0000,10330.0000,0.9600,303910.0000,9879.0000,143083.0000,123.040000000000
A,USD,STD,INDL,C,AMZN,2023-12-31,064768,AMAZON.COM INC,023135106,5961,4,2023,2024-02-01,527854.0000,201875.0000,10383.0000,1.0300,325979.0000,10624.0000,169961.0000,118.350000000000
A,USD,STD,INDL,C,GS,2001-11-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2001,2001-12-20,312218.0000,18231.0000,501.8000,0.9900,293987.0000,497.0000,6118.0000,63.270000000000
A,USD,STD,INDL,C,GS,2002-02-28,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2002,2002-03-19,310483.0000,18495.0000,498.4000,1.0500,291988.0000,524.0000,5700.0000,77.520000000000
A,USD,STD,INDL,C,GS,2002-05-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2002,2002-06-20,327238.0000,18858.0000,494.6000,1.1300,308380.0000,563.0000,6234.0000,74.000000000000
A,USD,STD,INDL,C,GS,2002-08-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2002,2002-09-24,349526.0000,18844.0000,493.5000,1.0500,330682.0000,522.0000,5872.0000,65.550000000000
A,USD,STD,INDL,C,GS,2002-11-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2002,2002-12-19,355574.0000,19003.0000,491.2000,1.0300,336571.0000,505.0000,5048.0000,58.570000000000
A,USD,STD,INDL,C,GS,2003-02-28,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2003,2003-03-20,371968.0000,19514.0000,487.3000,1.3500,352454.0000,662.0000,6094.0000,63.750000000000
A,USD,STD,INDL,C,GS,2003-05-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2003,2003-06-25,404698.0000,20042.0000,484.2000,1.4300,384656.0000,695.0000,5985.0000,61.020000000000
A,USD,STD,INDL,C,GS,2003-08-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2003,2003-09-23,394142.0000,20438.0000,489.9000,1.3900,373704.0000,677.0000,5715.0000,81.500000000000
A,USD,STD,INDL,C,GS,2003-11-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2003,2003-12-18,403799.0000,21632.0000,496.1000,1.9800,380886.0000,971.0000,5829.0000,83.640000000000
A,USD,STD,INDL,C,GS,2006-02-28,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2006,2006-03-14,758821.0000,27165.0000,449.6000,5.3600,726399.0000,2479.0000,17246.0000,124.230000000000
A,USD,STD,INDL,C,GS,2006-05-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2006,2006-06-13,798884.0000,29200.0000,449.8000,5.0800,763269.0000,2312.0000,18002.0000,139.180000000000
A,USD,STD,INDL,C,GS,2006-08-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2006,2006-09-12,798309.0000,30393.0000,447.8000,3.4600,760495.0000,1594.0000,15979.0000,136.790000000000
A,USD,STD,INDL,C,GS,2006-11-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2006,2006-12-12,838201.0000,32686.0000,450.1000,7.0600,797656.0000,3152.0000,18126.0000,147.130000000000
A,USD,STD,INDL,C,GS,2007-02-28,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2007,2007-03-13,912495.0000,33800.0000,438.3000,7.0800,865069.0000,3197.0000,22280.0000,191.520000000000
A,USD,STD,INDL,C,GS,2007-05-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2007,2007-06-14,943196.0000,35359.0000,434.9000,5.2500,891128.0000,2333.0000,20351.0000,189.850000000000
A,USD,STD,INDL,C,GS,2007-08-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2007,2007-09-20,1045778.0000,36018.0000,425.5000,6.5400,997753.0000,2854.0000,23803.0000,157.380000000000
A,USD,STD,INDL,C,GS,2007-11-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2007,2007-12-18,1119796.0000,39700.0000,439.0000,7.4900,1069731.0000,3215.0000,21534.0000,175.000000000000
A,USD,STD,INDL,C,GS,2010-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2010,2010-04-20,880528.0000,65987.0000,538.6000,6.0200,806600.0000,3456.0000,14358.0000,147.810000000000
A,USD,STD,INDL,C,GS,2010-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2010,2010-07-20,883188.0000,66862.0000,540.4000,0.8200,808400.0000,613.0000,10524.0000,131.021800000000
A,USD,STD,INDL,C,GS,2010-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2010,2010-10-19,908679.0000,68700.0000,540.6000,3.1900,832176.0000,1898.0000,10712.0000,129.500000000000
A,USD,STD,INDL,C,GS,2010-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2010,2011-01-19,911332.0000,70399.0000,546.9000,4.1000,833104.0000,2387.0000,10373.0000,144.700000000000
A,USD,STD,INDL,C,GS,2013-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2013,2013-04-16,959223.0000,71028.0000,478.6000,4.5300,881563.0000,2260.0000,11773.0000,129.620000000000
A,USD,STD,INDL,C,GS,2013-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2013,2013-07-16,938456.0000,70843.0000,468.5000,3.9200,860072.0000,1931.0000,10449.0000,137.290000000000
A,USD,STD,INDL,C,GS,2013-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2013,2013-10-17,923223.0000,70416.0000,458.5000,3.0700,845199.0000,1517.0000,8280.0000,149.280000000000
A,USD,STD,INDL,C,GS,2013-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2013,2014-01-16,911507.0000,71267.0000,467.4000,4.8000,832714.0000,2332.0000,10161.0000,152.830000000000
A,USD,STD,INDL,C,GS,2014-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2014,2014-04-17,915665.0000,71899.0000,464.8000,4.1500,836292.0000,2033.0000,10885.0000,159.770000000000
A,USD,STD,INDL,C,GS,2014-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2014,2014-07-15,859914.0000,72429.0000,457.8000,4.2100,778072.0000,2037.0000,10704.0000,151.650000000000
A,USD,STD,INDL,C,GS,2014-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2014,2014-10-16,868933.0000,73075.0000,452.8000,4.6900,786265.0000,2241.0000,9365.0000,161.530000000000
A,USD,STD,INDL,C,GS,2014-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2014,2015-01-16,856240.0000,73597.0000,451.5000,4.5000,773039.0000,2166.0000,8842.0000,171.260000000000
A,USD,STD,INDL,C,GS,2016-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2016,2016-04-19,878036.0000,75634.0000,437.2000,2.7100,790812.0000,1135.0000,7803.0000,139.050000000000
A,USD,STD,INDL,C,GS,2016-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2016,2016-07-19,896843.0000,75311.0000,426.4000,3.7700,809929.0000,1822.0000,9708.0000,138.200000000000
A,USD,STD,INDL,C,GS,2016-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2016,2016-10-18,879987.0000,75907.0000,418.8000,4.9600,792439.0000,2094.0000,9943.0000,142.624100000000
A,USD,STD,INDL,C,GS,2016-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2016,2017-01-18,860165.0000,75690.0000,414.8000,5.1700,772766.0000,2347.0000,10258.0000,160.250000000000
A,USD,STD,INDL,C,GS,2017-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2017,2017-04-18,894069.0000,75714.0000,409.3000,5.2300,806609.0000,2255.0000,10256.0000,220.850000000000
A,USD,STD,INDL,C,GS,2018-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2018,2018-10-16,957190.0000,75559.0000,382.9000,6.3500,868944.0000,2524.0000,12865.0000,218.890100000000
A,USD,STD,INDL,C,GS,2018-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2018,2019-01-16,931796.0000,78982.0000,380.9000,6.1100,840043.0000,2538.0000,12557.0000,151.700000000000
A,USD,STD,INDL,C,GS,2019-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2019,2019-04-15,925349.0000,79070.0000,378.2000,5.7300,833511.0000,2251.0000,13186.0000,163.350000000000
A,USD,STD,INDL,C,GS,2019-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2019,2019-07-16,944903.0000,79689.0000,372.2000,5.8600,852417.0000,2421.0000,14150.0000,180.730000000000
A,USD,STD,INDL,C,GS,2019-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2019,2019-10-15,1007320.0000,80809.0000,369.3000,4.8300,913645.0000,1877.0000,12774.0000,193.710000000000
A,USD,STD,INDL,C,GS,2022-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2022,2022-07-18,1601224.0000,107168.0000,355.0000,7.8100,1482509.0000,2927.0000,14981.0000,278.150000000000
A,USD,STD,INDL,C,GS,2022-09-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,3,2022,2022-10-18,1555994.0000,108587.0000,352.3000,8.3500,1435880.0000,3069.0000,18482.0000,277.840000000000
A,USD,STD,INDL,C,GS,2022-12-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,4,2022,2023-01-17,1441799.0000,106486.0000,350.8000,3.3500,1323961.0000,1326.0000,20930.0000,287.750000000000
A,USD,STD,INDL,C,GS,2023-03-31,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,1,2023,2023-04-18,1538349.0000,106806.0000,344.0000,8.8700,1420219.0000,3234.0000,25381.0000,301.873100000000
A,USD,STD,INDL,C,GS,2023-06-30,114628,GOLDMAN SACHS GROUP INC,38141G104,6211,2,2023,2023-07-19,1571386.0000,105790.0000,342.0000,3.0900,1454362.0000,1216.0000,26047.0000,310.560000000000
A,USD,STD,INDL,C,NVDA,1999-04-30,117768,NVIDIA CORP,67066G104,3674,1,1999,1999-05-18,126.6560,76.7020,29.4280,0.2100,49.9540,6.2610,71.0180,16.000000000000
A,USD,STD,INDL,C,NVDA,1999-07-31,117768,NVIDIA CORP,67066G104,3674,2,1999,1999-08-18,134.4030,82.4640,29.5580,0.2300,51.9390,6.6860,78.0170,16.375000000000
A,USD,STD,INDL,C,NVDA,1999-10-31,117768,NVIDIA CORP,67066G104,3674,3,1999,1999-11-18,157.5530,98.4000,30.7170,0.3500,59.1530,10.5640,97.0150,16.750000000000
A,USD,STD,INDL,C,NVDA,2000-01-31,117768,NVIDIA CORP,67066G104,3674,4,1999,2000-02-15,202.2500,124.5630,31.1000,0.4700,77.6870,14.5870,128.4550,21.750000000000
A,USD,STD,INDL,C,NVDA,2000-04-30,117768,NVIDIA CORP,67066G104,3674,1,2000,2000-05-16,447.7910,162.4460,33.2220,0.5800,285.3450,18.2870,148.4830,35.750000000000
A,USD,STD,INDL,C,NVDA,2014-04-30,117768,NVIDIA CORP,67066G104,3674,1,2014,2014-05-06,6864.6630,4166.9850,557.9660,0.2400,2697.6780,136.5160,1102.7870,15.320000000000
A,USD,STD,INDL,C,NVDA,2014-07-31,117768,NVIDIA CORP,67066G104,3674,2,2014,2014-08-07,6933.7190,4304.7860,541.9150,0.2300,2628.9330,127.9760,1102.8240,17.415000000000
A,USD,STD,INDL,C,NVDA,2014-10-31,117768,NVIDIA CORP,67066G104,3674,3,2014,2014-11-06,6885.8690,4204.5930,543.5370,0.3200,2681.2760,172.9670,1225.3820,16.770000000000
A,USD,STD,INDL,C,NVDA,2015-01-31,117768,NVIDIA CORP,67066G104,3674,4,2014,2015-02-11,7201.3680,4417.9820,544.9130,0.3500,2783.3860,193.1280,1250.5140,19.080000000000
A,USD,STD,INDL,C,NVDA,2016-07-31,117768,NVIDIA CORP,67066G104,3674,2,2016,2016-08-11,7461.0000,4480.0000,535.0000,0.4900,2909.0000,261.0000,1428.0000,34.400000000000
A,USD,STD,INDL,C,NVDA,2016-10-31,117768,NVIDIA CORP,67066G104,3674,3,2016,2016-11-10,9612.0000,5324.0000,539.0000,1.0100,4243.0000,543.0000,2004.0000,55.500000000000
A,USD,STD,INDL,C,NVDA,2017-01-31,117768,NVIDIA CORP,67066G104,3674,4,2016,2017-02-09,9841.0000,5762.0000,585.0000,1.1800,4079.0000,654.0000,2173.0000,66.575000000000
A,USD,STD,INDL,C,NVDA,2017-04-30,117768,NVIDIA CORP,67066G104,3674,1,2017,2017-05-09,9410.0000,6132.0000,595.0000,0.8600,3278.0000,507.0000,1937.0000,95.170000000000
A,USD,STD,INDL,C,NVDA,2017-07-31,117768,NVIDIA CORP,67066G104,3674,2,2017,2017-08-10,9402.0000,5973.0000,600.0000,0.9800,3429.0000,584.0000,2230.0000,102.310000000000
A,USD,STD,INDL,C,NVDA,2020-04-30,117768,NVIDIA CORP,67066G104,3674,1,2020,2020-05-21,23254.0000,13099.0000,615.0000,1.4900,10155.0000,917.0000,3080.0000,180.680700000000
A,USD,STD,INDL,C,NVDA,2020-07-31,117768,NVIDIA CORP,67066G104,3674,2,2020,2020-08-19,25180.0000,13914.0000,617.0000,1.0100,11266.0000,622.0000,3866.0000,280.843200000000
A,USD,STD,INDL,C,NVDA,2020-10-31,117768,NVIDIA CORP,67066G104,3674,3,2020,2020-11-18,26881.0000,15334.0000,619.0000,2.1600,11547.0000,1336.0000,4726.0000,428.610000000000
A,USD,STD,INDL,C,NVDA,2021-01-31,117768,NVIDIA CORP,67066G104,3674,4,2020,2021-02-24,28791.0000,16893.0000,620.0000,2.3500,11898.0000,1457.0000,5003.0000,495.800000000000
A,USD,STD,INDL,C,NVDA,2021-04-30,117768,NVIDIA CORP,67066G104,3674,1,2021,2021-05-26,30796.0000,18774.0000,623.0000,3.0800,12022.0000,1912.0000,5661.0000,462.660000000000
A,USD,STD,INDL,C,BKNG,1999-09-30,119314,BOOKING HOLDINGS INC,09857L108,4700,3,1999,1999-10-28,267.0650,223.3580,146.4270,-0.7100,43.7070,-102.2160,152.2230,53.500000000000
A,USD,STD,INDL,C,BKNG,1999-12-31,119314,BOOKING HOLDINGS INC,09857L108,4700,4,1999,2000-01-27,441.8860,402.6360,163.8670,-5.9100,39.2500,-921.4570,169.2130,45.500000000000
A,USD,STD,INDL,C,BKNG,2000-03-31,119314,BOOKING HOLDINGS INC,09857L108,4700,1,2000,2000-04-24,482.7170,405.2600,170.1620,-0.0800,77.4570,-13.5670,313.7980,48.000000000000
A,USD,STD,INDL,C,BKNG,2000-06-30,119314,BOOKING HOLDINGS INC,09857L108,4700,2,2000,2000-07-24,492.8380,32.3230,166.5490,-0.0700,100.9350,-4.5210,352.0950,33.062500000000
A,USD,STD,INDL,C,BKNG,2000-09-30,119314,BOOKING HOLDINGS INC,09857L108,4700,3,2000,2000-11-02,285.5730,-168.8990,167.8070,-1.1900,94.8920,-191.9220,341.3340,10.062500000000
A,USD,STD,INDL,C,BKNG,2000-12-31,119314,BOOKING HOLDINGS INC,09857L108,4700,4,2000,2001-02-15,195.0780,-248.9070,176.3480,-0.6200,84.4050,-105.1350,228.1690,1.062500000000
A,USD,STD,INDL,C,BKNG,2005-06-30,119314,BOOKING HOLDINGS INC,09857L108,4700,2,2005,2005-08-08,567.2550,209.1770,39.3430,0.3200,340.1320,12.3760,266.5570,22.220000000000
A,USD,STD,INDL,C,BKNG,2005-09-30,119314,BOOKING HOLDINGS INC,09857L108,4700,3,2005,2005-11-02,775.8310,379.1160,39.4390,4.3600,359.3290,171.5710,258.7980,18.570000000000
A,USD,STD,INDL,C,BKNG,2005-12-31,119314,BOOKING HOLDINGS INC,09857L108,4700,4,2005,2006-02-16,754.0280,369.0710,39.6990,0.1000,347.8280,3.7900,203.9130,18.200000000000
A,USD,STD,INDL,C,BKNG,2006-03-31,119314,BOOKING HOLDINGS INC,09857L108,4700,1,2006,2006-05-03,773.4320,371.9490,39.6930,-0.0200,363.8100,-0.0990,241.9140,21.060000000000
A,USD,STD,INDL,C,COST,2023-08-31,029028,COSTCO WHOLESALE CORP,22160K105,5399,4,2023,2023-09-26,68994.0000,25058.0000,442.7930,4.8700,43936.0000,2160.0000,78939.0000,502.100000000000
A,USD,STD,INDL,C,COST,2023-11-30,029028,COSTCO WHOLESALE CORP,22160K105,5399,1,2024,2023-12-14,73723.0000,26147.0000,443.7870,3.5800,47576.0000,1589.0000,57799.0000,540.180000000000
A,USD,STD,INDL,C,AMZN,2000-09-30,064768,AMAZON.COM INC,023135106,5961,3,2000,2000-10-24,2254.6270,-487.1670,356.1020,-0.6800,2741.7940,-240.5240,637.8580,27.875000000000
A,USD,STD,INDL,C,AMZN,2000-12-31,064768,AMAZON.COM INC,023135106,5961,4,2000,2001-01-30,2135.1690,-967.2510,357.1400,-1.5300,3102.4200,-545.1400,972.3600,14.875000000000
A,USD,STD,INDL,C,AMZN,2001-03-31,064768,AMAZON.COM INC,023135106,5961,1,2001,2001-04-24,1470.1550,-1253.4110,358.8470,-0.6300,2723.5660,-234.1310,700.3560,9.562500000000
A,USD,STD,INDL,C,AMZN,2001-06-30,064768,AMAZON.COM INC,023135106,5961,2,2001,2001-07-23,1345.0360,-1429.9310,362.1910,-0.4700,2774.9670,-168.3590,667.6250,8.100000000000
A,USD,STD,INDL,C,AMZN,2001-09-30,064768,AMAZON.COM INC,023135106,5961,3,2001,2001-10-23,1346.3680,-1453.9940,371.7660,-0.4600,2800.3620,-169.8740,639.2810,5.670000000000
A,USD,STD,INDL,C,AMZN,2002-12-31,064768,AMAZON.COM INC,023135106,5961,4,2002,2003-01-23,1990.4490,-1352.8140,387.9060,0.0100,3343.2630,2.6510,1428.6100,16.010000000000
A,USD,STD,INDL,C,AMZN,2003-03-31,064768,AMAZON.COM INC,023135106,5961,1,2003,2003-04-25,1705.9330,-1289.0640,391.6090,-0.0300,2994.9970,-10.1210,1083.5590,18.550000000000
A,USD,STD,INDL,C,AMZN,2003-06-30,064768,AMAZON.COM INC,023135106,5961,2,2003,2003-07-22,1596.8540,-1246.8360,396.7300,-0.1100,2843.6900,-43.3140,1099.9120,24.130000000000
A,USD,STD,INDL,C,AMZN,2003-09-30,064768,AMAZON.COM INC,023135106,5961,3,2003,2003-10-21,1749.6850,-1158.0340,400.4220,0.0400,2907.7190,15.5630,1134.4560,34.000000000000
A,USD,STD,INDL,C,AMZN,2005-12-31,064768,AMAZON.COM INC,023135106,5961,4,2005,2006-02-02,3696.0000,246.0000,416.0000,0.4800,3450.0000,199.0000,2977.0000,38.720000000000
A,USD,STD,INDL,C,AMZN,2006-03-31,064768,AMAZON.COM INC,023135106,5961,1,2006,2006-04-24,2990.0000,324.0000,417.0000,0.1200,2666.0000,51.0000,2279.0000,35.139100000000
A,USD,STD,INDL,C,AMZN,2006-06-30,064768,AMAZON.COM INC,023135106,5961,2,2006,2006-07-25,3165.0000,383.0000,419.0000,0.0500,2782.0000,22.0000,2139.0000,31.520000000000
A,USD,STD,INDL,C,AMZN,2006-09-30,064768,AMAZON.COM INC,023135106,5961,3,2006,2006-10-24,3268.0000,196.0000,411.0000,0.0500,3072.0000,20.0000,2307.0000,25.760000000000
A,USD,STD,INDL,C,AMZN,2006-12-31,064768,AMAZON.COM INC,023135106,5961,4,2006,2007-02-01,4363.0000,431.0000,414.0000,0.2400,3932.0000,97.0000,3986.0000,30.580000000000
